6.5536 0.0089 0.0089 0.0220
6.5862 0.0090 0.0090 0.0224
6.6188 0.0091 0.0091 0.0228
6.6514 0.0093 0.0093 0.0232
6.6840 0.0094 0.0094 0.0237
6.7166 0.0096 0.0096 0.0241
6.7492 0.0097 0.0097 0.0245
6.7818 0.0099 0.0099 0.0250
6.8144 0.0101 0.0101 0.0255
6.8470 0.0102 0.0102 0.0260
6.8796 0.0104 0.0104 0.0265
6.9122 0.0106 0.0106 0.0270
6.9448 0.0108 0.0108 0.0275
6.9774 0.0110 0.0110 0.0280
7.0100 0.0112 0.0112 0.0286
7.0426 0.0114 0.0114 0.0292
7.0752 0.0116 0.0116 0.0297
7.1078 0.0118 0.0118 0.0303
7.1404 0.0120 0.0120 0.0310
7.1731 0.0122 0.0122 0.0316
7.2057 0.0124 0.0124 0.0323
7.2383 0.0127 0.0127 0.0330
7.2709 0.0129 0.0129 0.0337
7.3035 0.0131 0.0131 0.0344
7.3361 0.0134 0.0134 0.0351
7.3687 0.0137 0.0137 0.0359
7.4013 0.0139 0.0139 0.0367
7.4339 0.0142 0.0142 0.0376
7.4665 0.0145 0.0145 0.0384
7.4991 0.0148 0.0148 0.0393
7.5317 0.0151 0.0151 0.0402
7.5643 0.0154 0.0154 0.0412
7.5969 0.0157 0.0157 0.0422
7.6295 0.0161 0.0161 0.0432
7.6621 0.0164 0.0164 0.0442
7.6947 0.0168 0.0168 0.0453
7.7273 0.0171 0.0171 0.0465
7.7599 0.0175 0.0175 0.0477
7.7925 0.0179 0.0179 0.0489
7.8251 0.0183 0.0183 0.0502
7.8578 0.0188 0.0188 0.0515
7.8904 0.0192 0.0192 0.0529
7.9230 0.0197 0.0197 0.0544
7.9556 0.0202 0.0202 0.0559
7.9882 0.0207 0.0207 0.0574
8.0208 0.0212 0.0212 0.0591
8.0534 0.0217 0.0217 0.0608
8.0860 0.0223 0.0223 0.0626
8.1186 0.0229 0.0229 0.0645
8.1512 0.0235 0.0235 0.0665
8.1838 0.0242 0.0242 0.0685
8.2164 0.0248 0.0248 0.0707
8.2490 0.0256 0.0256 0.0730
8.2816 0.0263 0.0263 0.0753
8.3142 0.0271 0.0271 0.0779
8.3468 0.0279 0.0279 0.0805
8.3794 0.0288 0.0288 0.0833
8.4120 0.0297 0.0297 0.0862
8.4446 0.0306 0.0306 0.0894
8.4772 0.0316 0.0316 0.0926
8.5098 0.0327 0.0327 0.0961
8.5425 0.0338 0.0338 0.0998
8.5751 0.0350 0.0350 0.1038
8.6077 0.0363 0.0363 0.1079
8.6403 0.0376 0.0376 0.1124
8.6729 0.0391 0.0391 0.1172
8.7055 0.0406 0.0406 0.1222
8.7381 0.0423 0.0423 0.1277
8.7707 0.0440 0.0440 0.1335
8.8033 0.0459 0.0459 0.1398
8.8359 0.0480 0.0480 0.1466
8.8685 0.0502 0.0502 0.1540
8.9011 0.0526 0.0526 0.1619
8.9337 0.0552 0.0552 0.1706
8.9663 0.0580 0.0580 0.1800
8.9989 0.0612 0.0612 0.1903
9.0315 0.0646 0.0646 0.2016
9.0641 0.0684 0.0684 0.2141
9.0967 0.0726 0.0726 0.2279
9.1293 0.0773 0.0773 0.2433
9.1619 0.0826 0.0826 0.2605
9.1945 0.0886 0.0886 0.2798
9.2272 0.0955 0.0955 0.3018
9.2598 0.1034 0.1034 0.3269
9.2924 0.1126 0.1126 0.3558
9.3250 0.1235 0.1235 0.3895
9.3576 0.1365 0.1365 0.4293
9.3902 0.1524 0.1524 0.4771
9.4228 0.1721 0.1721 0.5353
9.4554 0.1972 0.1972 0.6077
9.4880 0.2298 0.2298 0.7000
9.5206 0.2731 0.2731 0.8196
9.5532 0.3306 0.3306 0.9758
9.5858 0.4049 0.4049 1.1758
9.6184 0.4957 0.4957 1.4208
9.6510 0.5984 0.5984 1.7025
9.6836 0.7066 0.7066 2.0084
9.7162 0.8136 0.8136 2.3270
9.7488 0.9107 0.9107 2.6437
9.7814 0.9934 0.9934 2.9565
9.8140 1.0640 1.0640 3.2785
9.8466 1.1304 1.1304 3.6325
9.8792 1.1938 1.1938 4.0254
9.9119 1.2442 1.2442 4.4408
9.9445 1.2817 1.2817 4.8923
9.9771 1.3301 1.3301 5.4546
10.0097 1.4109 1.4109 6.1560
10.0423 1.5156 1.5156 6.8879
10.0749 1.6039 1.6039 7.4568
10.1075 1.6439 1.6439 7.7369
10.1401 1.6464 1.6464 7.7776
10.1727 1.6549 1.6549 7.7612
10.2053 1.6860 1.6860 7.7613
10.2379 1.7061 1.7061 7.7122
10.2705 1.6676 1.6676 7.5166
10.3031 1.5618 1.5618 7.1384
10.3357 1.4399 1.4399 6.6884
10.3683 1.3541 1.3541 6.2669
10.4009 1.3193 1.3193 5.9114
10.4335 1.3252 1.3252 5.6699
10.4661 1.3567 1.3567 5.5673
10.4987 1.4095 1.4095 5.5990
10.5313 1.4813 1.4813 5.7239
10.5639 1.5415 1.5415 5.8160
10.5966 1.5566 1.5566 5.7666
10.6292 1.5292 1.5292 5.5937
10.6618 1.4825 1.4825 5.3849
10.6944 1.4376 1.4376 5.1921
10.7270 1.4006 1.4006 4.9899
10.7596 1.3587 1.3587 4.7212
10.7922 1.2964 1.2964 4.3787
10.8248 1.2145 1.2145 4.0189
10.8574 1.1284 1.1284 3.7122
10.8900 1.0716 1.0716 3.5197
10.9226 1.0676 1.0676 3.4637
10.9552 1.1073 1.1073 3.5047
10.9878 1.1571 1.1571 3.5457
11.0204 1.1906 1.1906 3.5222
11.0530 1.2192 1.2192 3.4730
11.0856 1.2740 1.2740 3.4688
11.1182 1.3722 1.3722 3.5353
11.1508 1.5057 1.5057 3.6402
11.1834 1.6407 1.6407 3.6762
11.2160 1.7561 1.7561 3.5767
11.2486 1.8656 1.8656 3.4069
11.2813 1.9614 1.9614 3.2256
11.3139 2.0143 2.0143 3.0307
11.3465 2.0191 2.0191 2.8186
11.3791 2.0004 2.0004 2.6023
11.4117 1.9999 1.9999 2.3997
11.4443 2.0425 2.0425 2.2414
11.4769 2.1191 2.1191 2.1356
11.5095 2.1959 2.1959 2.0485
11.5421 2.2110 2.2110 1.9488
11.5747 2.1221 2.1221 1.8548
11.6073 1.9617 1.9617 1.8090
11.6399 1.8082 1.8082 1.8244
11.6725 1.7024 1.7024 1.8694
11.7051 1.6371 1.6371 1.8951
11.7377 1.6007 1.6007 1.8611
11.7703 1.5938 1.5938 1.7668
11.8029 1.6120 1.6120 1.6701
11.8355 1.6241 1.6241 1.6159
11.8681 1.6032 1.6032 1.5871
11.9007 1.5502 1.5502 1.5300
11.9333 1.4753 1.4753 1.4167
11.9660 1.3845 1.3845 1.2783
11.9986 1.2802 1.2802 1.1524
12.0312 1.1708 1.1708 1.0484
12.0638 1.0730 1.0730 0.9651
12.0964 1.0067 1.0067 0.9038
12.1290 0.9815 0.9815 0.8580
12.1616 0.9898 0.9898 0.8195
12.1942 1.0130 1.0130 0.7914
12.2268 1.0256 1.0256 0.7812
12.2594 1.0182 1.0182 0.7856
12.2920 1.0031 1.0031 0.7931
12.3246 0.9893 0.9893 0.8048
12.3572 0.9783 0.9783 0.8289
12.3898 0.9737 0.9737 0.8645
12.4224 0.9828 0.9828 0.9062
12.4550 0.9984 0.9984 0.9441
12.4876 1.0084 1.0084 0.9719
12.5202 1.0216 1.0216 1.0031
12.5528 1.0388 1.0388 1.0390
12.5854 1.0477 1.0477 1.0677
12.6180 1.0597 1.0597 1.0908
12.6507 1.0940 1.0940 1.1076
12.6833 1.1418 1.1418 1.1080
12.7159 1.1797 1.1797 1.0927
12.7485 1.1931 1.1931 1.0736
12.7811 1.1658 1.1658 1.0482
12.8137 1.0959 1.0959 0.9970
12.8463 1.0177 1.0177 0.9197
12.8789 0.9667 0.9667 0.8472
12.9115 0.9492 0.9492 0.8121
12.9441 0.9460 0.9460 0.8250
12.9767 0.9408 0.9408 0.8718
13.0093 0.9287 0.9287 0.9231
13.0419 0.8992 0.8992 0.9547
13.0745 0.8550 0.8550 0.9597
13.1071 0.8227 0.8227 0.9408
13.1397 0.8194 0.8194 0.9126
13.1723 0.8393 0.8393 0.8937
13.2049 0.8710 0.8710 0.8969
13.2375 0.9069 0.9069 0.9241
13.2701 0.9387 0.9387 0.9608
13.3027 0.9560 0.9560 0.9754
13.3354 0.9586 0.9586 0.9503
13.3680 0.9519 0.9519 0.9035
13.4006 0.9336 0.9336 0.8681
13.4332 0.8946 0.8946 0.8538
13.4658 0.8404 0.8404 0.8399
13.4984 0.7925 0.7925 0.8038
13.5310 0.7706 0.7706 0.7532
13.5636 0.7823 0.7823 0.7164
13.5962 0.8190 0.8190 0.7062
13.6288 0.8613 0.8613 0.7103
13.6614 0.8932 0.8932 0.7164
13.6940 0.9146 0.9146 0.7267
13.7266 0.9250 0.9250 0.7418
13.7592 0.9179 0.9179 0.7542
13.7918 0.8981 0.8981 0.7699
13.8244 0.8680 0.8680 0.8060
13.8570 0.8240 0.8240 0.8669
13.8896 0.7815 0.7815 0.9436
13.9222 0.7498 0.7498 1.0162
13.9548 0.7228 0.7228 1.0535
13.9874 0.7028 0.7028 1.0475
14.0201 0.6959 0.6959 1.0170
14.0527 0.6972 0.6972 0.9761
14.0853 0.6982 0.6982 0.9270
14.1179 0.6945 0.6945 0.8724
14.1505 0.6810 0.6810 0.8240
14.1831 0.6568 0.6568 0.7832
14.2157 0.6381 0.6381 0.7349
14.2483 0.6446 0.6446 0.6763
14.2809 0.6837 0.6837 0.6288
14.3135 0.7437 0.7437 0.6121
14.3461 0.8013 0.8013 0.6259
14.3787 0.8406 0.8406 0.6531
14.4113 0.8540 0.8540 0.6748
14.4439 0.8356 0.8356 0.6833
14.4765 0.7899 0.7899 0.6716
14.5091 0.7303 0.7303 0.6284
14.5417 0.6705 0.6705 0.5610
14.5743 0.6196 0.6196 0.4959
14.6069 0.5844 0.5844 0.4521
14.6395 0.5661 0.5661 0.4331
14.6722 0.5574 0.5574 0.4349
14.7048 0.5544 0.5544 0.4534
14.7374 0.5629 0.5629 0.4843
14.7700 0.5848 0.5848 0.5154
14.8026 0.6094 0.6094 0.5356
14.8352 0.6264 0.6264 0.5514
14.8678 0.6369 0.6369 0.5781
14.9004 0.6475 0.6475 0.6233
14.9330 0.6610 0.6610 0.6811
14.9656 0.6771 0.6771 0.7330
14.9982 0.6856 0.6856 0.7507
15.0308 0.6747 0.6747 0.7192
15.0634 0.6528 0.6528 0.6557
15.0960 0.6395 0.6395 0.5939
15.1286 0.6481 0.6481 0.5562
15.1612 0.6785 0.6785 0.5412
15.1938 0.7187 0.7187 0.5316
15.2264 0.7523 0.7523 0.5150
15.2590 0.7632 0.7632 0.4978
15.2916 0.7475 0.7475 0.4901
15.3242 0.7096 0.7096 0.4859
15.3569 0.6560 0.6560 0.4728
15.3895 0.5998 0.5998 0.4545
15.4221 0.5541 0.5541 0.4436
15.4547 0.5206 0.5206 0.4431
15.4873 0.4993 0.4993 0.4464
15.5199 0.4918 0.4918 0.4463
15.5525 0.4989 0.4989 0.4395
15.5851 0.5186 0.5186 0.4231
15.6177 0.5419 0.5419 0.3927
15.6503 0.5600 0.5600 0.3534
15.6829 0.5734 0.5734 0.3170
15.7155 0.5851 0.5851 0.2901
15.7481 0.5917 0.5917 0.2740
15.7807 0.5910 0.5910 0.2683
15.8133 0.5847 0.5847 0.2731
15.8459 0.5711 0.5711 0.2896
15.8785 0.5500 0.5500 0.3179
15.9111 0.5299 0.5299 0.3572
15.9437 0.5208 0.5208 0.4023
15.9763 0.5247 0.5247 0.4372
16.0089 0.5342 0.5342 0.4466
16.0416 0.5427 0.5427 0.4350
16.0742 0.5500 0.5500 0.4223
16.1068 0.5596 0.5596 0.4219
16.1394 0.5669 0.5669 0.4295
16.1720 0.5648 0.5648 0.4351
16.2046 0.5583 0.5583 0.4352
16.2372 0.5566 0.5566 0.4301
16.2698 0.5623 0.5623 0.4218
16.3024 0.5732 0.5732 0.4139
16.3350 0.5822 0.5822 0.4056
16.3676 0.5810 0.5810 0.3920
16.4002 0.5696 0.5696 0.3725
16.4328 0.5571 0.5571 0.3530
16.4654 0.5515 0.5515 0.3422
16.4980 0.5557 0.5557 0.3445
16.5306 0.5699 0.5699 0.3537
16.5632 0.5857 0.5857 0.3599
16.5958 0.5872 0.5872 0.3603
16.6284 0.5681 0.5681 0.3550
16.6610 0.5332 0.5332 0.3464
16.6936 0.4913 0.4913 0.3366
16.7263 0.4570 0.4570 0.3287
16.7589 0.4405 0.4405 0.3241
16.7915 0.4421 0.4421 0.3199
16.8241 0.4526 0.4526 0.3098
16.8567 0.4634 0.4634 0.2922
16.8893 0.4759 0.4759 0.2750
16.9219 0.4940 0.4940 0.2640
16.9545 0.5149 0.5149 0.2582
16.9871 0.5312 0.5312 0.2568
17.0197 0.5437 0.5437 0.2641
17.0523 0.5551 0.5551 0.2850
17.0849 0.5615 0.5615 0.3187
17.1175 0.5585 0.5585 0.3593
17.1501 0.5498 0.5498 0.3960
17.1827 0.5413 0.5413 0.4134
17.2153 0.5318 0.5318 0.4057
17.2479 0.5178 0.5178 0.3856
17.2805 0.5012 0.5012 0.3700
17.3131 0.4841 0.4841 0.3643
17.3457 0.4647 0.4647 0.3627
17.3783 0.4453 0.4453 0.3561
17.4110 0.4317 0.4317 0.3383
17.4436 0.4269 0.4269 0.3142
17.4762 0.4280 0.4280 0.2923
17.5088 0.4280 0.4280 0.2762
17.5414 0.4241 0.4241 0.2672
17.5740 0.4184 0.4184 0.2645
17.6066 0.4141 0.4141 0.2659
17.6392 0.4114 0.4114 0.2700
17.6718 0.4123 0.4123 0.2771
17.7044 0.4199 0.4199 0.2858
17.7370 0.4312 0.4312 0.2960
17.7696 0.4426 0.4426 0.3073
17.8022 0.4547 0.4547 0.3168
17.8348 0.4679 0.4679 0.3235
17.8674 0.4801 0.4801 0.3268
17.9000 0.4843 0.4843 0.3227
17.9326 0.4786 0.4786 0.3109
17.9652 0.4753 0.4753 0.3000
17.9978 0.4827 0.4827 0.2956
18.0304 0.4957 0.4957 0.2964
18.0630 0.5012 0.5012 0.2978
18.0957 0.4910 0.4910 0.2989
18.1283 0.4672 0.4672 0.3003
18.1609 0.4384 0.4384 0.2991
18.1935 0.4148 0.4148 0.2929
18.2261 0.4039 0.4039 0.2875
18.2587 0.4051 0.4051 0.2904
18.2913 0.4093 0.4093 0.3003
18.3239 0.4098 0.4098 0.3084
18.3565 0.4088 0.4088 0.3099
18.3891 0.4059 0.4059 0.3094
18.4217 0.3970 0.3970 0.3087
18.4543 0.3834 0.3834 0.3043
18.4869 0.3686 0.3686 0.2939
18.5195 0.3541 0.3541 0.2799
18.5521 0.3427 0.3427 0.2707
18.5847 0.3356 0.3356 0.2712
18.6173 0.3341 0.3341 0.2759
18.6499 0.3430 0.3430 0.2771
18.6825 0.3643 0.3643 0.2756
18.7151 0.3915 0.3915 0.2731
18.7477 0.4144 0.4144 0.2676
18.7804 0.4261 0.4261 0.2566
18.8130 0.4266 0.4266 0.2400
18.8456 0.4209 0.4209 0.2241
18.8782 0.4123 0.4123 0.2154
18.9108 0.4023 0.4023 0.2150
18.9434 0.3958 0.3958 0.2210
18.9760 0.3960 0.3960 0.2317
19.0086 0.4002 0.4002 0.2437
19.0412 0.4020 0.4020 0.2535
19.0738 0.3990 0.3990 0.2626
19.1064 0.3925 0.3925 0.2714
19.1390 0.3847 0.3847 0.2781
19.1716 0.3772 0.3772 0.2831
19.2042 0.3665 0.3665 0.2858
19.2368 0.3510 0.3510 0.2854
19.2694 0.3383 0.3383 0.2826
19.3020 0.3370 0.3370 0.2776
19.3346 0.3472 0.3472 0.2689
19.3672 0.3595 0.3595 0.2598
19.3998 0.3660 0.3660 0.2563
19.4324 0.3693 0.3693 0.2581
19.4651 0.3737 0.3737 0.2594
19.4977 0.3749 0.3749 0.2556
19.5303 0.3685 0.3685 0.2488
19.5629 0.3609 0.3609 0.2456
19.5955 0.3602 0.3602 0.2482
19.6281 0.3679 0.3679 0.2535
19.6607 0.3804 0.3804 0.2566
19.6933 0.3903 0.3903 0.2530
19.7259 0.3927 0.3927 0.2435
19.7585 0.3869 0.3869 0.2314
19.7911 0.3723 0.3723 0.2158
19.8237 0.3485 0.3485 0.1964
19.8563 0.3198 0.3198 0.1779
19.8889 0.2940 0.2940 0.1651
19.9215 0.2767 0.2767 0.1586
19.9541 0.2676 0.2676 0.1571
19.9867 0.2630 0.2630 0.1621
20.0193 0.2622 0.2622 0.1757
20.0519 0.2686 0.2686 0.1961
20.0845 0.2841 0.2841 0.2164
20.1171 0.3039 0.3039 0.2292
20.1498 0.3180 0.3180 0.2310
20.1824 0.3197 0.3197 0.2213
20.2150 0.3121 0.3121 0.2040
20.2476 0.3009 0.3009 0.1848
20.2802 0.2889 0.2889 0.1681
20.3128 0.2781 0.2781 0.1555
20.3454 0.2718 0.2718 0.1474
20.3780 0.2707 0.2707 0.1438
20.4106 0.2727 0.2727 0.1435
20.4432 0.2756 0.2756 0.1447
20.4758 0.2778 0.2778 0.1457
20.5084 0.2804 0.2804 0.1471
20.5410 0.2840 0.2840 0.1490
20.5736 0.2865 0.2865 0.1496
20.6062 0.2864 0.2864 0.1462
20.6388 0.2852 0.2852 0.1384
20.6714 0.2855 0.2855 0.1308
20.7040 0.2869 0.2869 0.1282
20.7366 0.2886 0.2886 0.1313
20.7692 0.2917 0.2917 0.1368
20.8018 0.2941 0.2941 0.1412
20.8345 0.2940 0.2940 0.1443
20.8671 0.2923 0.2923 0.1467
20.8997 0.2895 0.2895 0.1478
20.9323 0.2845 0.2845 0.1472
20.9649 0.2766 0.2766 0.1452
20.9975 0.2666 0.2666 0.1411
21.0301 0.2559 0.2559 0.1339
21.0627 0.2464 0.2464 0.1264
21.0953 0.2408 0.2408 0.1221
21.1279 0.2387 0.2387 0.1214
21.1605 0.2369 0.2369 0.1236
21.1931 0.2361 0.2361 0.1273
21.2257 0.2386 0.2386 0.1294
21.2583 0.2417 0.2417 0.1279
21.2909 0.2398 0.2398 0.1235
21.3235 0.2348 0.2348 0.1187
21.3561 0.2337 0.2337 0.1158
21.3887 0.2387 0.2387 0.1152
21.4213 0.2457 0.2457 0.1154
21.4539 0.2503 0.2503 0.1148
21.4865 0.2533 0.2533 0.1126
21.5192 0.2581 0.2581 0.1102
21.5518 0.2635 0.2635 0.1088
21.5844 0.2663 0.2663 0.1068
21.6170 0.2686 0.2686 0.1017
21.6496 0.2730 0.2730 0.0948
21.6822 0.2775 0.2775 0.0887
21.7148 0.2783 0.2783 0.0847
21.7474 0.2754 0.2754 0.0828
21.7800 0.2729 0.2729 0.0834
21.8126 0.2727 0.2727 0.0863
21.8452 0.2721 0.2721 0.0893
21.8778 0.2691 0.2691 0.0892
21.9104 0.2652 0.2652 0.0861
21.9430 0.2582 0.2582 0.0828
21.9756 0.2452 0.2452 0.0812
22.0082 0.2274 0.2274 0.0799
22.0408 0.2067 0.2067 0.0770
22.0734 0.1872 0.1872 0.0729
22.1060 0.1711 0.1711 0.0689
22.1386 0.1571 0.1571 0.0645
22.1712 0.1462 0.1462 0.0597
22.2039 0.1403 0.1403 0.0558
22.2365 0.1385 0.1385 0.0534
22.2691 0.1386 0.1386 0.0520
22.3017 0.1410 0.1410 0.0509
22.3343 0.1471 0.1471 0.0512
22.3669 0.1568 0.1568 0.0540
22.3995 0.1666 0.1666 0.0590
22.4321 0.1724 0.1724 0.0645
22.4647 0.1742 0.1742 0.0682
22.4973 0.1757 0.1757 0.0686
22.5299 0.1785 0.1785 0.0655
22.5625 0.1803 0.1803 0.0602
22.5951 0.1788 0.1788 0.0542
22.6277 0.1724 0.1724 0.0491
22.6603 0.1618 0.1618 0.0460
22.6929 0.1521 0.1521 0.0447
22.7255 0.1477 0.1477 0.0434
22.7581 0.1491 0.1491 0.0409
22.7907 0.1550 0.1550 0.0379
